"id";"objectid";"point_lat";"point_lng";"xkey";"vrije_hoogte";"ophanging";"type";"vorm";"afmeting1";"afmeting2";"opschrift";"fabtype";"beeldvlak";"fabdatum";"subkey";"x";"y";"shape"
"5635";"13731091";"51.23020726474700";"4.43042965624400";"99018";"2600";"Muurarmatuur";"F19";"rh";"700";"700";"";"Vlak";"Type I";"1998-01-01";"99018.B1";"154307.8462152";"213365.61463572";""
"5638";"13731092";"51.23020726474700";"4.43042965624400";"99018";"2600";"Muurarmatuur";"M4";"rh";"700";"200";"";"Vlak";"Type I";"1998-01-01";"99018.B2";"154307.8462152";"213365.61463572";""
"5641";"13731093";"51.23010345794600";"4.43091418269550";"99019";"2300";"Steun";"C1";"ro";"700";"0";"";"SB250";"Type II";"2004-01-01";"99019.B1";"154341.70076384";"213354.09414661";""
"5644";"13731094";"51.23010345794600";"4.43091418269550";"99019";"2300";"Steun";"M2";"rh";"400";"200";"";"SB250";"Type II";"2001-01-01";"99019.B2";"154341.70076384";"213354.09414661";""
"5647";"13731095";"51.23055494714300";"4.43126003681100";"99020";"2200";"Steun";"F45c";"rh";"400";"600";"";"Vlak";"Type I";"1997-01-01";"99020.B1";"154365.8163885";"213404.34511152";""
"5650";"13731096";"51.23192851127200";"4.43316671597240";"99021";"2050";"Verlichtingspaal";"D7";"ro";"700";"0";"";"Vlak";"Type I";"1995-01-01";"99021.B1";"154498.86526391";"213557.27617739";""
"5653";"13731097";"51.23192851127200";"4.43316671597240";"99021";"2050";"Verlichtingspaal";"MA1";"rh";"400";"200";"";"SB250";"Type I";"2004-01-01";"99021.B2";"154498.86526391";"213557.27617739";""
"5656";"13731098";"51.23116193709600";"4.43156271075730";"99022";"1950";"Steun";"E9a";"rh";"400";"600";"";"SB250";"Type I";"2004-01-01";"99022.B1";"154386.90062279";"213471.89386118";""
"5659";"13731099";"51.23116193709600";"4.43156271075730";"99022";"1950";"Steun";"GVIId";"rh";"450";"200";"";"SB250";"Type I";"2004-01-01";"99022.B2";"154386.90062279";"213471.89386118";""
"5662";"13731100";"51.23116193709600";"4.43156271075730";"99022";"1950";"Steun";"GXc";"rh";"100";"400";"5|";"Vlak";"Type I";"1950-01-01";"99022.B3";"154386.90062279";"213471.89386118";""
"5665";"13731101";"51.22870468378600";"4.43860108691220";"99023";"2200";"Steun";"E9b";"rh";"400";"600";"";"SB250";"Type I";"2006-01-01";"99023.B1";"154878.78941237";"213198.95585634";""
"5668";"13731102";"51.22870468378600";"4.43860108691220";"99023";"2200";"Steun";"GXb";"rh";"100";"400";"";"SB250";"Type I";"1950-01-01";"99023.B2";"154878.78941237";"213198.95585634";""
"5671";"13731103";"51.22901952593100";"4.43806616349030";"99024";"2500";"Steun";"E9b";"rh";"400";"600";"";"Vlak";"Type I";"1994-01-01";"99024.B1";"154841.39013249";"213233.94825187";""
"5674";"13731104";"51.22901952593100";"4.43806616349030";"99024";"2500";"Steun";"GXd";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"99024.B2";"154841.39013249";"213233.94825187";""
"5677";"13731105";"51.22921942724100";"4.43772189801000";"99025";"2350";"Steun";"E9b";"rh";"400";"600";"";"SB250";"Type I";"2006-01-01";"99025.B1";"154817.321289";"213256.16564585";""
"5680";"13731106";"51.22921942724100";"4.43772189801000";"99025";"2350";"Steun";"GXa";"rh";"100";"400";"";"SB250";"Type I";"1950-01-01";"99025.B2";"154817.321289";"213256.16564585";""
